"ComputerName","Log","EventID","Datetime","User","Message"
"MEHRDS-65","Application","1000","13/03/2023 10:13:27","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x4e80
Faulting application start time: 0x01d95583e906d010
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\combase.dll
Report Id: 13f60100-e5bb-429b-9c82-0cfe79f910d8
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-56","Application","1000","13/03/2023 10:12:16","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: RPCRT4.dll, version: 10.0.14393.5648, time stamp: 0x63b79a78
Exception code: 0xc0000005
Fault offset: 0x000058ea
Faulting process id: 0x6d10
Faulting application start time: 0x01d955892ec3aa82
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\RPCRT4.dll
Report Id: 565a166a-aaef-4624-bd94-bdc30bc33c1a
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-22","Application","1000","13/03/2023 10:11:16","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: RPCRT4.dll, version: 10.0.14393.5648, time stamp: 0x63b79a78
Exception code: 0xc0000005
Fault offset: 0x000058ea
Faulting process id: 0x93d0
Faulting application start time: 0x01d9558cabd10546
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\RPCRT4.dll
Report Id: 7330261c-cc34-4cb6-a32a-acdb1197e160
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-59","Application","1000","13/03/2023 10:11:08","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-01","Application","1000","13/03/2023 10:10:47","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x7d14
Faulting application start time: 0x01d95586fa4eb4b0
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\combase.dll
Report Id: 97079b1c-1477-410c-bb04-8042e5acffd5
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-68","Application","1000","13/03/2023 10:10:26","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: RPCRT4.dll, version: 10.0.14393.5648, time stamp: 0x63b79a78
Exception code: 0xc0000005
Fault offset: 0x000058ea
Faulting process id: 0x581c
Faulting application start time: 0x01d9558c922ba849
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\RPCRT4.dll
Report Id: 247b6b6f-90c8-40fa-9c1b-a14932c9c101
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-26","Application","1000","13/03/2023 10:10:18","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0xa7c4
Faulting application start time: 0x01d9558c9ad8377d
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\combase.dll
Report Id: f2ab507f-d283-467c-9754-f2caa0e1c631
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-02","Application","1000","13/03/2023 10:09:17","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: RPCRT4.dll, version: 10.0.14393.5648, time stamp: 0x63b79a78
Exception code: 0xc0000005
Fault offset: 0x000058ea
Faulting process id: 0x3334
Faulting application start time: 0x01d9557e41a38b86
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\RPCRT4.dll
Report Id: 2b15e735-0a3e-420f-b92a-42741e8fe8f6
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-02","Application","1000","13/03/2023 10:07:51","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0xa8fc
Faulting application start time: 0x01d9558cc09b3f28
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\combase.dll
Report Id: b9350058-88fb-4318-8d56-aa3704389df2
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-41","Application","1000","13/03/2023 10:05:21","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: RPCRT4.dll, version: 10.0.14393.5648, time stamp: 0x63b79a78
Exception code: 0xc0000005
Fault offset: 0x000058ea
Faulting process id: 0x8a90
Faulting application start time: 0x01d9558e21a8e6c7
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\RPCRT4.dll
Report Id: 30ab780f-ac96-45cb-a2e8-1b2909d1c730
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-14","Application","1000","13/03/2023 10:04:56","","Faulting application name: WINWORD.EXE, version: 14.0.7268.5000, time stamp: 0x60500df0
Faulting module name: wwlib.dll, version: 14.0.7268.5000, time stamp: 0x60500e07
Exception code: 0xc0000005
Fault offset: 0x0023124e
Faulting process id: 0x96c0
Faulting application start time: 0x01d955930dc2887f
Faulting application path: C:\Program Files (x86)\Microsoft Office\Office14\WINWORD.EXE
Faulting module path: C:\Program Files (x86)\Microsoft Office\Office14\wwlib.dll
Report Id: cbe78854-7af0-4207-b3ef-231c1d3cfb65
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-47","Application","1000","13/03/2023 10:03:49","","Faulting application name: ADSSPDesktop.exe, version: 1.1.0.0, time stamp: 0x6137c34d
Faulting module name: ADSSPDesktop.exe, version: 1.1.0.0, time stamp: 0x6137c34d
Exception code: 0xc0000005
Fault offset: 0x00001c80
Faulting process id: 0x8cc4
Faulting application start time: 0x01d955931a7def47
Faulting application path: C:\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe
Faulting module path: C:\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe
Report Id: 4bfbfbc4-b7a1-47a6-91ba-3b716935b25e
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-47","Application","1000","13/03/2023 10:03:41","","Faulting application name: ADSSPDesktop.exe, version: 1.1.0.0, time stamp: 0x6137c34d
Faulting module name: ADSSPDesktop.exe, version: 1.1.0.0, time stamp: 0x6137c34d
Exception code: 0xc0000005
Fault offset: 0x00001c80
Faulting process id: 0x8f74
Faulting application start time: 0x01d9559315ca7cb5
Faulting application path: C:\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe
Faulting module path: C:\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe
Report Id: 66574db6-dff8-480c-b17a-2861505a1ff5
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-48","Application","3001","13/03/2023 10:03:33","NT AUTHORITY\SYSTEM","The process 'C:\Program Files (x86)\Ivanti\Workspace Control\pfwsmgr.exe' was terminated by the process 'C:\Windows\System32\svchost.exe' with termination code -1073740771. The creation time for the exiting process was 0x01d955892fa66b83."
"MEHRDS-47","Application","1000","13/03/2023 10:03:25","","Faulting application name: ADSSPDesktop.exe, version: 1.1.0.0, time stamp: 0x6137c34d
Faulting module name: ADSSPDesktop.exe, version: 1.1.0.0, time stamp: 0x6137c34d
Exception code: 0xc0000005
Fault offset: 0x00001c80
Faulting process id: 0x3d4c
Faulting application start time: 0x01d955930b5a6d39
Faulting application path: C:\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe
Faulting module path: C:\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe
Report Id: 5a8823c0-916b-4eaf-aaac-8b9aa4bb60a2
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-47","Application","1000","13/03/2023 10:03:19","","Faulting application name: ADSSPDesktop.exe, version: 1.1.0.0, time stamp: 0x6137c34d
Faulting module name: ADSSPDesktop.exe, version: 1.1.0.0, time stamp: 0x6137c34d
Exception code: 0xc0000005
Fault offset: 0x00001c80
Faulting process id: 0x8f50
Faulting application start time: 0x01d95593087809cd
Faulting application path: C:\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe
Faulting module path: C:\Program Files (x86)\ZOHO Corp\ADSelfService Plus Client Software\ADSSPDesktop.exe
Report Id: 1b734e1e-c6f6-4402-8e26-3c76fef6b0ba
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-14","Application","1000","13/03/2023 10:01:15","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: MFOLEM.DLL, version: 6000.0.0.69, time stamp: 0x5ececb29
Exception code: 0xc0000005
Fault offset: 0x00001782
Faulting process id: 0x92dc
Faulting application start time: 0x01d9558aeb476dc0
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\MFOLEM.DLL
Report Id: b4f70583-86c3-4155-9d5c-b91822901b64
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-03","Application","1000","13/03/2023 10:01:14","","Faulting application name: Acuity.exe, version: 2.0.70.19, time stamp: 0x2a425e19
Faulting module name: unknown, version: 0.0.0.0, time stamp: 0x00000000
Exception code: 0xc000041d
Fault offset: 0x60f2d491
Faulting process id: 0x4b8c
Faulting application start time: 0x01d9558c77d4dccd
Faulting application path: C:\acuity\Client\Acuity.exe
Faulting module path: unknown
Report Id: 7921c2b3-a51c-411f-9dfa-5993ab4d01c8
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-03","Application","1000","13/03/2023 10:01:02","","Faulting application name: Acuity.exe, version: 2.0.70.19, time stamp: 0x2a425e19
Faulting module name: unknown, version: 0.0.0.0, time stamp: 0x00000000
Exception code: 0xc0000005
Fault offset: 0x00000000
Faulting process id: 0x4b8c
Faulting application start time: 0x01d9558c77d4dccd
Faulting application path: C:\acuity\Client\Acuity.exe
Faulting module path: unknown
Report Id: f39201ae-91aa-475d-9495-698576e0b5b9
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-64","Application","1000","13/03/2023 09:58:24","","Faulting application name: msedge.exe, version: 110.0.1587.69, time stamp: 0x6408e4fc
Faulting module name: ntdll.dll, version: 10.0.14393.5427, time stamp: 0x633688f6
Exception code: 0xc0000409
Fault offset: 0x00000000000aa6d0
Faulting process id: 0x3f48
Faulting application start time: 0x01d955925794a500
Faulting application path: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
Faulting module path: C:\Windows\SYSTEM32\ntdll.dll
Report Id: a1b57fdb-034a-44de-b45b-acd6f4b3d81b
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-18","Application","1000","13/03/2023 09:58:07","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x8bf8
Faulting application start time: 0x01d9558dd6a7de72
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\combase.dll
Report Id: fb7ad46d-413e-42cd-8261-3435cc6ee141
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-65","Application","1000","13/03/2023 09:57:35","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-61","Application","1000","13/03/2023 09:53:57","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x5b00
Faulting application start time: 0x01d9558e35ebd8f0
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\combase.dll
Report Id: d9b66425-d958-403e-adc5-3a2857ea59fe
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-14","Application","1000","13/03/2023 09:53:18","","Faulting application name: WINWORD.EXE, version: 14.0.7268.5000, time stamp: 0x60500df0
Faulting module name: wwlib.dll, version: 14.0.7268.5000, time stamp: 0x60500e07
Exception code: 0xc0000005
Fault offset: 0x0021345c
Faulting process id: 0x3608
Faulting application start time: 0x01d955916be5a2bb
Faulting application path: C:\Program Files (x86)\Microsoft Office\Office14\WINWORD.EXE
Faulting module path: C:\Program Files (x86)\Microsoft Office\Office14\wwlib.dll
Report Id: 7020ef80-2286-4557-9299-5dd44108f2fd
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-59","Application","1000","13/03/2023 09:50:36","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: MFOLEM.DLL, version: 6000.0.0.69, time stamp: 0x5ececb29
Exception code: 0xc0000005
Fault offset: 0x00001782
Faulting process id: 0x94e0
Faulting application start time: 0x01d9558bac7aa2a6
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\MFOLEM.DLL
Report Id: 558a50c8-1a47-49d2-8534-4983f31088b2
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-25","Application","1000","13/03/2023 09:43:18","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: MFOLEM.DLL, version: 6000.0.0.69, time stamp: 0x5ececb29
Exception code: 0xc0000005
Fault offset: 0x00001782
Faulting process id: 0x60dc
Faulting application start time: 0x01d955860f151328
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\MFOLEM.DLL
Report Id: 0c6358dc-e934-4c02-abd7-2d570c7433ae
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-48","Application","1000","13/03/2023 09:42:34","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0x61a8
Faulting application start time: 0x01d9558f604d1bfb
Faulting application path: C:\Windows\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\Windows\System32\msvcrt.dll
Report Id: 25a19cb2-8cc8-429d-9126-30e20dfbff27
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-39","Application","1000","13/03/2023 09:39:50","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x6d24
Faulting application start time: 0x01d9558881fe4cde
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\combase.dll
Report Id: a5b9ee4c-acba-42ed-8d51-b201d0ce68c4
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-68","Application","1000","13/03/2023 09:37:49","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: RPCRT4.dll, version: 10.0.14393.5648, time stamp: 0x63b79a78
Exception code: 0xc0000005
Fault offset: 0x000058ea
Faulting process id: 0x33fc
Faulting application start time: 0x01d9558b04e65b45
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\RPCRT4.dll
Report Id: fc0604f9-66ea-4dc7-9a03-3f654b3fd868
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-48","Application","1000","13/03/2023 09:36:56","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0x8860
Faulting application start time: 0x01d9558f55918d09
Faulting application path: C:\Windows\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\Windows\System32\msvcrt.dll
Report Id: 1b9614f2-732a-4daa-9b69-02570e3b5099
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-71","Application","1000","13/03/2023 09:36:45","","Faulting application name: MCAshvinsWorkstation.exe, version: 1.2.1950.0, time stamp: 0x605db654
Faulting module name: HRTM.vwm_unloaded, version: 2.1.2.0, time stamp: 0x5d779df5
Exception code: 0xc00001a5
Fault offset: 0x00170d7a
Faulting process id: 0x6c08
Faulting application start time: 0x01d9558f4543c07b
Faulting application path: C:\Heyex\MCAshvinsWorkstation.exe
Faulting module path: HRTM.vwm
Report Id: 4bdd6f0c-de93-42d7-9ca9-f9d7f9cbd599
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-02","Application","1000","13/03/2023 09:34:15","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0xafc8
Faulting application start time: 0x01d9558ed9a91f46
Faulting application path: C:\WINDOWS\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\WINDOWS\System32\msvcrt.dll
Report Id: 670af526-cbc4-49be-a087-1bd8f9971525
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-36","Application","1000","13/03/2023 09:32:04","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: RPCRT4.dll, version: 10.0.14393.5648, time stamp: 0x63b79a78
Exception code: 0xc0000005
Fault offset: 0x000058ea
Faulting process id: 0x5398
Faulting application start time: 0x01d955847e232d68
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\RPCRT4.dll
Report Id: 4fcc284e-0f19-468c-a340-7f5b4117ada2
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-48","Application","1000","13/03/2023 09:31:48","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0x6f14
Faulting application start time: 0x01d9558ea18d01bf
Faulting application path: C:\Windows\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\Windows\System32\msvcrt.dll
Report Id: 694cd4fe-2216-4754-a51a-ab9a1c68bbf6
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-48","Application","1000","13/03/2023 09:31:36","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0x8648
Faulting application start time: 0x01d9558e8d1460d6
Faulting application path: C:\Windows\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\Windows\System32\msvcrt.dll
Report Id: 5ca9ea86-ed10-4e9c-bb8a-2c71fbeb90c3
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-22","Application","1000","13/03/2023 09:31:27","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x8c50
Faulting application start time: 0x01d9558cf36e0ce7
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\combase.dll
Report Id: 1ee9decf-fe46-40e5-abde-3626aee88604
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-48","Application","1000","13/03/2023 09:30:01","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0x4434
Faulting application start time: 0x01d9558e23f189d2
Faulting application path: C:\Windows\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\Windows\System32\msvcrt.dll
Report Id: 1cfa2439-2e96-48d0-84e7-20025e24230d
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-61","Application","1000","13/03/2023 09:28:01","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0x608c
Faulting application start time: 0x01d9558e196925ab
Faulting application path: C:\Windows\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\Windows\System32\msvcrt.dll
Report Id: ebc09a05-2161-4893-b3ab-aa0ff496b684
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-35","Application","1000","13/03/2023 09:25:27","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: RPCRT4.dll, version: 10.0.14393.5648, time stamp: 0x63b79a78
Exception code: 0xc0000005
Fault offset: 0x000058ea
Faulting process id: 0x9038
Faulting application start time: 0x01d9558d03778d39
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\RPCRT4.dll
Report Id: 148ff1ed-9043-49dc-907e-79bd5b199b01
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-34","Application","1000","13/03/2023 09:25:07","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0x9824
Faulting application start time: 0x01d9558db175a219
Faulting application path: C:\WINDOWS\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\WINDOWS\System32\msvcrt.dll
Report Id: c95e4be9-1057-445b-9915-dd512f601110
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-48","Application","1000","13/03/2023 09:22:59","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0x6a14
Faulting application start time: 0x01d9558d633932e2
Faulting application path: C:\Windows\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\Windows\System32\msvcrt.dll
Report Id: 5e1d5f4b-18d6-443d-bf00-ea941b140c0c
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-48","Application","1000","13/03/2023 09:22:18","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0x78b0
Faulting application start time: 0x01d9558d4bda1328
Faulting application path: C:\Windows\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\Windows\System32\msvcrt.dll
Report Id: aed93f1e-783c-409e-9bd6-6ca55f9a08a4
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-48","Application","1000","13/03/2023 09:21:49","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0x6770
Faulting application start time: 0x01d9558d3caa9f86
Faulting application path: C:\Windows\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\Windows\System32\msvcrt.dll
Report Id: 37e5da3c-9dbe-4fd7-909e-a5e2edd30d08
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-48","Application","1000","13/03/2023 09:21:34","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0x882c
Faulting application start time: 0x01d9558d1a27fbbe
Faulting application path: C:\Windows\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\Windows\System32\msvcrt.dll
Report Id: 00053d2b-40bb-461d-92de-eca93b7bbde3
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-13","Application","1000","13/03/2023 09:21:26","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0xa020
Faulting application start time: 0x01d9558d2e7677bf
Faulting application path: C:\WINDOWS\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\WINDOWS\System32\msvcrt.dll
Report Id: ee943b1a-be3d-45d3-9a8e-59448887f70b
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
