ComputerName,Log,EventID,Level,Datetime,User,Message
MEHVMC15,System,1069,Error,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster resource 'SCVMM MEHREDIR' of type 'Virtual Machine' in clustered role 'SCVMM MEHREDIR Resources' failed.

Based on the failure policies for the resource and role, the cluster service may try to bring the resource online on this node or move the group to another node of the cluster and then restart it.  Check the resource and group state using Failover Cluster Manager or the Get-ClusterResource Windows PowerShell cmdlet."
MEHVMC15,System,1069,Error,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster resource 'SCVMM MEHMEDISOFT' of type 'Virtual Machine' in clustered role 'SCVMM MEHMEDISOFT Resources' failed.

Based on the failure policies for the resource and role, the cluster service may try to bring the resource online on this node or move the group to another node of the cluster and then restart it.  Check the resource and group state using Failover Cluster Manager or the Get-ClusterResource Windows PowerShell cmdlet."
MEHVMC15,System,1069,Error,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster resource 'SCVMM MEHSLBAT' of type 'Virtual Machine' in clustered role 'SCVMM MEHSLBAT Resources' failed.

Based on the failure policies for the resource and role, the cluster service may try to bring the resource online on this node or move the group to another node of the cluster and then restart it.  Check the resource and group state using Failover Cluster Manager or the Get-ClusterResource Windows PowerShell cmdlet."
MEHVMC15,System,1069,Error,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster resource 'SCVMM MEHCODE' of type 'Virtual Machine' in clustered role 'SCVMM MEHCODE Resources' failed.

Based on the failure policies for the resource and role, the cluster service may try to bring the resource online on this node or move the group to another node of the cluster and then restart it.  Check the resource and group state using Failover Cluster Manager or the Get-ClusterResource Windows PowerShell cmdlet."
MEHVMC15,System,1069,Error,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster resource 'SCVMM MEHFortiAnalyzer' of type 'Virtual Machine' in clustered role 'SCVMM MEHFortiAnalyzer Resources' failed.

Based on the failure policies for the resource and role, the cluster service may try to bring the resource online on this node or move the group to another node of the cluster and then restart it.  Check the resource and group state using Failover Cluster Manager or the Get-ClusterResource Windows PowerShell cmdlet."
MEHVMC15,System,1069,Error,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster resource 'SCVMM MEHPMASQL2' of type 'Virtual Machine' in clustered role 'SCVMM MEHPMASQL2 Resources' failed.

Based on the failure policies for the resource and role, the cluster service may try to bring the resource online on this node or move the group to another node of the cluster and then restart it.  Check the resource and group state using Failover Cluster Manager or the Get-ClusterResource Windows PowerShell cmdlet."
MEHVMC15,System,1069,Error,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster resource 'SCVMM MEHDWSSDT' of type 'Virtual Machine' in clustered role 'SCVMM MEHDWSSDT Resources' failed.

Based on the failure policies for the resource and role, the cluster service may try to bring the resource online on this node or move the group to another node of the cluster and then restart it.  Check the resource and group state using Failover Cluster Manager or the Get-ClusterResource Windows PowerShell cmdlet."
MEHVMC15,System,1069,Error,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster resource 'SCVMM MEHOPTOVUE' of type 'Virtual Machine' in clustered role 'SCVMM MEHOPTOVUE Resources' failed.

Based on the failure policies for the resource and role, the cluster service may try to bring the resource online on this node or move the group to another node of the cluster and then restart it.  Check the resource and group state using Failover Cluster Manager or the Get-ClusterResource Windows PowerShell cmdlet."
MEHVMC15,System,1069,Error,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster resource 'SCVMM MEHPMA2' of type 'Virtual Machine' in clustered role 'SCVMM MEHPMA2 Resources' failed.

Based on the failure policies for the resource and role, the cluster service may try to bring the resource online on this node or move the group to another node of the cluster and then restart it.  Check the resource and group state using Failover Cluster Manager or the Get-ClusterResource Windows PowerShell cmdlet."
MEHVMC14,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-21' completed processing request 'dcm/pause' with sequence number '5:3968549781518'. The slowest node was 'MEHVMC18', which took 0.016 seconds."
MEHVMC14,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-15' completed processing request 'dcm/pause' with sequence number '5:3968549781514'. The slowest node was 'MEHVMC18', which took 0.046 seconds."
MEHVMC14,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-04' completed processing request 'dcm/pause' with sequence number '5:3968549781517'. The slowest node was 'MEHVMC18', which took 0.016 seconds."
MEHVMC14,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-29' completed processing request 'dcm/pause' with sequence number '5:3968549781516'. The slowest node was 'MEHVMC18', which took 0.016 seconds."
MEHVMC14,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-11' completed processing request 'dcm/pause' with sequence number '5:3968549781507'. The slowest node was 'MEHVMC18', which took 0.015 seconds."
MEHVMC14,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-05' completed processing request 'dcm/pause' with sequence number '5:3968549781515'. The slowest node was 'MEHVMC18', which took 0.046 seconds."
MEHVMC14,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-22' completed processing request 'dcm/pause' with sequence number '5:3968549781513'. The slowest node was 'MEHVMC18', which took 0.046 seconds."
MEHVMC18,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-10' completed processing request 'dcm/pause' with sequence number '1:3968549781512'. The slowest node was '', which took 0.000 seconds."
MEHVMC18,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-18' completed processing request 'dcm/pause' with sequence number '1:3968549781513'. The slowest node was '', which took 0.000 seconds."
MEHVMC18,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-07' completed processing request 'dcm/pause' with sequence number '1:3968549781516'. The slowest node was 'MEHVMC14', which took 0.016 seconds."
MEHVMC18,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-01' completed processing request 'dcm/pause' with sequence number '1:3968549781518'. The slowest node was 'MEHVMC18', which took 0.016 seconds."
MEHVMC18,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-20' completed processing request 'dcm/pause' with sequence number '1:3968549781515'. The slowest node was '', which took 0.000 seconds."
MEHVMC18,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-33' completed processing request 'dcm/pause' with sequence number '1:3968549781514'. The slowest node was '', which took 0.000 seconds."
MEHVMC18,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-28' completed processing request 'dcm/pause' with sequence number '1:3968549781517'. The slowest node was 'MEHVMC14', which took 0.016 seconds."
MEHVMC17,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-27' completed processing request 'dcm/pause' with sequence number '10:3968549781520'. The slowest node was 'MEHVMC18', which took 0.032 seconds."
MEHVMC12,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-36' completed processing request 'dcm/pause' with sequence number '12:3968549781518'. The slowest node was 'MEHVMC18', which took 0.047 seconds."
MEHVMC17,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-14' completed processing request 'dcm/pause' with sequence number '10:3968549781514'. The slowest node was 'MEHVMC18', which took 0.015 seconds."
MEHVMC17,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-26' completed processing request 'dcm/pause' with sequence number '10:3968549781519'. The slowest node was 'MEHVMC18', which took 0.032 seconds."
MEHVMC17,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-02' completed processing request 'dcm/pause' with sequence number '10:3968549781518'. The slowest node was 'MEHVMC18', which took 0.032 seconds."
MEHVMC17,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-08' completed processing request 'dcm/pause' with sequence number '10:3968549781517'. The slowest node was 'MEHVMC18', which took 0.032 seconds."
MEHVMC17,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-35' completed processing request 'dcm/pause' with sequence number '10:3968549781515'. The slowest node was 'MEHVMC18', which took 0.016 seconds."
MEHVMC17,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-31' completed processing request 'dcm/pause' with sequence number '10:3968549781512'. The slowest node was 'MEHVMC18', which took 0.015 seconds."
MEHVMC12,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-16' completed processing request 'dcm/pause' with sequence number '12:3968549781517'. The slowest node was 'MEHVMC18', which took 0.047 seconds."
MEHVMC15,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-25' completed processing request 'dcm/pause' with sequence number '11:3968549781517'. The slowest node was 'MEHVMC18', which took 0.015 seconds."
MEHVMC12,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-34' completed processing request 'dcm/pause' with sequence number '12:3968549781516'. The slowest node was 'MEHVMC18', which took 0.047 seconds."
MEHVMC15,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-30' completed processing request 'dcm/pause' with sequence number '11:3968549781515'. The slowest node was '', which took 0.000 seconds."
MEHVMC17,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-32' completed processing request 'dcm/pause' with sequence number '10:3968549781516'. The slowest node was 'MEHVMC18', which took 0.016 seconds."
MEHVMC15,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-24' completed processing request 'dcm/pause' with sequence number '11:3968549781514'. The slowest node was '', which took 0.000 seconds."
MEHVMC15,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-03' completed processing request 'dcm/pause' with sequence number '11:3968549781516'. The slowest node was '', which took 0.000 seconds."
MEHVMC15,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-06' completed processing request 'dcm/pause' with sequence number '11:3968549781518'. The slowest node was 'MEHVMC18', which took 0.015 seconds."
MEHVMC15,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-13' completed processing request 'dcm/pause' with sequence number '11:3968549781510'. The slowest node was '', which took 0.000 seconds."
MEHVMC12,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-23' completed processing request 'dcm/pause' with sequence number '12:3968549781515'. The slowest node was 'MEHVMC18', which took 0.016 seconds."
MEHVMC12,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-17' completed processing request 'dcm/pause' with sequence number '12:3968549781514'. The slowest node was 'MEHVMC18', which took 0.016 seconds."
MEHVMC12,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-09' completed processing request 'dcm/pause' with sequence number '12:3968549781513'. The slowest node was '', which took 0.000 seconds."
MEHVMC12,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-19' completed processing request 'dcm/pause' with sequence number '12:3968549781508'. The slowest node was '', which took 0.000 seconds."
MEHVMC15,Microsoft-Windows-FailoverClustering/Operational,5155,Information,15/12/2022 02:24,NT AUTHORITY\SYSTEM,"Cluster Shared Volume resource 'CSV-VM-PROD-12' completed processing request 'dcm/pause' with sequence number '11:3968549781506'. The slowest node was '', which took 0.000 seconds."
MEHVMC14,Microsoft-Windows-FailoverClustering/Operational,1650,Information,15/12/2022 02:23,NT AUTHORITY\SYSTEM,Cluster has established a UDP connection from local endpoint 192.168.20.164:~3343~ connected to remote endpoint 192.168.20.167:~3343~.
MEHVMC18,Microsoft-Windows-SMBServer/Operational,1020,Warning,15/12/2022 02:23,NT AUTHORITY\SYSTEM,"File system operation has taken longer than expected.

Client Name: \\192.168.56.163
Client Address: 192.168.56.163:49790
User Name: CLIUSR
Session ID: 0xD40240000801
Share Name: \\*\39ab1956-f2b7-4ee4-b023-6e2aa6f830d1-135266304$
File Name: MEHCA1\Snapshots\D892992E-BB7D-4F5A-A414-160DCBE8AA06.vmcx
Command: 11
Duration (in milliseconds): 276828
Warning Threshold (in milliseconds): 15000

Guidance:

The underlying file system has taken too long to respond to an operation. This typically indicates a problem with the storage and not SMB."
MEHVMC15,Microsoft-Windows-Hyper-V-VMMS-Admin,14070,Error,15/12/2022 02:23,NT AUTHORITY\SYSTEM,Virtual machine 'MEHOSIRM1' (ID=71CCE3CB-EBBC-4A67-802B-84CB3A033A27) has quit unexpectedly.
MEHVMC15,Microsoft-Windows-SMBServer/Operational,1020,Warning,15/12/2022 02:23,NT AUTHORITY\SYSTEM,"File system operation has taken longer than expected.

Client Name: \\192.168.55.168
Client Address: 192.168.55.168:49823
User Name: CLIUSR
Session ID: 0xBC0008000E89
Share Name: \\*\1485881e-3c91-43af-96cd-950fdf837860-135266304$
File Name: MEHVIRTUOSO\Win2019_disk_1.vhdx
Command: 7
Duration (in milliseconds): 1778013
Warning Threshold (in milliseconds): 15000

Guidance:

The underlying file system has taken too long to respond to an operation. This typically indicates a problem with the storage and not SMB."
MEHVMC15,Microsoft-Windows-SMBServer/Operational,1020,Warning,15/12/2022 02:23,NT AUTHORITY\SYSTEM,"File system operation has taken longer than expected.

Client Name: \\192.168.55.164
Client Address: 192.168.55.164:49800
User Name: CLIUSR
Session ID: 0xBC0004000305
Share Name: \\*\36b25ebf-c3f0-433f-b32c-79bb010a9062-135266304$
File Name: MEHEHR\WIN2012R2-AUG16_DISK_1.VHDX
Command: 7
Duration (in milliseconds): 1767622
Warning Threshold (in milliseconds): 15000

Guidance:

The underlying file system has taken too long to respond to an operation. This typically indicates a problem with the storage and not SMB."
MEHVMC15,Microsoft-Windows-SMBServer/Operational,1020,Warning,15/12/2022 02:23,NT AUTHORITY\SYSTEM,"File system operation has taken longer than expected.

Client Name: \\192.168.56.162
Client Address: 192.168.56.162:49806
User Name: CLIUSR
Session ID: 0xBC000C000015
Share Name: \\*\3975c112-c300-46af-b9e7-d37eda3cc841-135266304$
File Name: MEHQSNPRINT\MEHSOFS01_disk_1.vhdx
Command: 7
Duration (in milliseconds): 1780154
Warning Threshold (in milliseconds): 15000

Guidance:

The underlying file system has taken too long to respond to an operation. This typically indicates a problem with the storage and not SMB."
MEHVMC15,Microsoft-Windows-SMBServer/Operational,1020,Warning,15/12/2022 02:23,NT AUTHORITY\SYSTEM,"File system operation has taken longer than expected.

Client Name: \\192.168.55.161
Client Address: 192.168.55.161:49809
User Name: CLIUSR
Session ID: 0xBC001400000D
Share Name: \\*\36b25ebf-c3f0-433f-b32c-79bb010a9062-135266304$
File Name: MEHECOSTRUX\Win2019_disk_1.vhdx
Command: 7
Duration (in milliseconds): 1719263
Warning Threshold (in milliseconds): 15000

Guidance:

The underlying file system has taken too long to respond to an operation. This typically indicates a problem with the storage and not SMB."
MEHVMC15,Microsoft-Windows-SMBServer/Operational,1020,Warning,15/12/2022 02:23,NT AUTHORITY\SYSTEM,"File system operation has taken longer than expected.

Client Name: \\192.168.56.161
Client Address: 192.168.56.161:49810
User Name: CLIUSR
Session ID: 0xBC001400000D
Share Name: \\*\3975c112-c300-46af-b9e7-d37eda3cc841-135266304$
File Name: MEHFTP\2016 Image_disk_1.vhdx
Command: 7
Duration (in milliseconds): 1778091
Warning Threshold (in milliseconds): 15000

Guidance:

The underlying file system has taken too long to respond to an operation. This typically indicates a problem with the storage and not SMB."
MEHVMC15,Microsoft-Windows-SMBServer/Operational,1020,Warning,15/12/2022 02:23,NT AUTHORITY\SYSTEM,"File system operation has taken longer than expected.

Client Name: \\192.168.55.166
Client Address: 192.168.55.166:49784
User Name: CLIUSR
Session ID: 0xBC0008000B05
Share Name: \\*\3975c112-c300-46af-b9e7-d37eda3cc841-135266304$
File Name: MEHOPTOS-DESP\Win2019_disk_1.vhdx
Command: 7
Duration (in milliseconds): 1776294
Warning Threshold (in milliseconds): 120000

Guidance:

The underlying file system has taken too long to respond to an operation. This typically indicates a problem with the storage and not SMB."
MEHVMC15,Microsoft-Windows-SMBServer/Operational,1020,Warning,15/12/2022 02:23,NT AUTHORITY\SYSTEM,"File system operation has taken longer than expected.

Client Name: \\192.168.56.166
Client Address: 192.168.56.166:49785
User Name: CLIUSR
Session ID: 0xBC0008000B05
Share Name: \\*\3975c112-c300-46af-b9e7-d37eda3cc841-135266304$
File Name: MEHBO2\WIN2012R2SYSTEM.VHDX
Command: 7
Duration (in milliseconds): 1776310
Warning Threshold (in milliseconds): 120000

Guidance:

The underlying file system has taken too long to respond to an operation. This typically indicates a problem with the storage and not SMB."
MEHVMC15,Microsoft-Windows-SMBServer/Operational,1020,Warning,15/12/2022 02:23,NT AUTHORITY\SYSTEM,"File system operation has taken longer than expected.

Client Name: \\192.168.56.164
Client Address: 192.168.56.164:49801
User Name: CLIUSR
Session ID: 0xBC0004000305
Share Name: \\*\3975c112-c300-46af-b9e7-d37eda3cc841-135266304$
File Name: MEHFORUM-RW\Win2019_disk_1.vhdx
Command: 7
Duration (in milliseconds): 1777075
Warning Threshold (in milliseconds): 120000

Guidance:

The underlying file system has taken too long to respond to an operation. This typically indicates a problem with the storage and not SMB."
MEHVMC15,Microsoft-Windows-SMBServer/Operational,1020,Warning,15/12/2022 02:23,NT AUTHORITY\SYSTEM,"File system operation has taken longer than expected.

Client Name: \\192.168.55.164
Client Address: 192.168.55.164:49800
User Name: CLIUSR
Session ID: 0xBC025000058D
Share Name: \\*\3975c112-c300-46af-b9e7-d37eda3cc841-135266304$
File Name: MEHRDSTEST-01\MEHRDS-GOLD2_disk_1.vhdx
Command: 7
Duration (in milliseconds): 1777591
Warning Threshold (in milliseconds): 120000

Guidance:

The underlying file system has taken too long to respond to an operation. This typically indicates a problem with the storage and not SMB."
MEHVMC15,Microsoft-Windows-SMBServer/Operational,1020,Warning,15/12/2022 02:23,NT AUTHORITY\SYSTEM,"File system operation has taken longer than expected.

Client Name: \\192.168.55.162
Client Address: 192.168.55.162:49804
User Name: CLIUSR
Session ID: 0xBC000C000015
Share Name: \\*\36b25ebf-c3f0-433f-b32c-79bb010a9062-135266304$
File Name: MEHHONEYWELL\2016 IMAGE_DISK_1.VHDX.rct
Command: 7
Duration (in milliseconds): 1653168
Warning Threshold (in milliseconds): 120000

Guidance:

The underlying file system has taken too long to respond to an operation. This typically indicates a problem with the storage and not SMB."
MEHVMC14,Microsoft-Windows-FailoverClustering-CsvFs/Operational,9296,Information,15/12/2022 02:23,,Volume {ab671ed8-9f9c-4e1d-a673-311f8ae8d762} is autopaused. Status 0xC000000E. Source: IO Completion.
MEHVMC14,Microsoft-Windows-SMBServer/Operational,1020,Warning,15/12/2022 02:23,NT AUTHORITY\SYSTEM,"File system operation has taken longer than expected.

Client Name: \\192.168.56.166
Client Address: 192.168.56.166:50232
User Name: CLIUSR
Session ID: 0xF8000400001D
Share Name: \\*\c087858f-a172-4efa-9bda-8aa5aa726bfd-135266304$
File Name: MEHBIGHANDAPP2\Win2019_disk_1.vhdx.rct
Command: 7
Duration (in milliseconds): 1747122
Warning Threshold (in milliseconds): 15000

Guidance:

The underlying file system has taken too long to respond to an operation. This typically indicates a problem with the storage and not SMB."
MEHVMC14,Microsoft-Windows-SMBServer/Operational,1020,Warning,15/12/2022 02:23,NT AUTHORITY\SYSTEM,"File system operation has taken longer than expected.

Client Name: \\192.168.55.166
Client Address: 192.168.55.166:50231
User Name: CLIUSR
Session ID: 0xF8000400001D
Share Name: \\*\11f0d412-6cdc-42b2-a6af-063e6e7029f3-135266304$
File Name: MEHIMGDWHDICOM\2016 Image_disk_1.vhdx
Command: 7
Duration (in milliseconds): 450822
Warning Threshold (in milliseconds): 15000

Guidance:

The underlying file system has taken too long to respond to an operation. This typically indicates a problem with the storage and not SMB."
MEHVMC14,Microsoft-Windows-SMBServer/Operational,1020,Warning,15/12/2022 02:23,NT AUTHORITY\SYSTEM,"File system operation has taken longer than expected.

Client Name: \\192.168.56.163
Client Address: 192.168.56.163:49789
User Name: CLIUSR
Session ID: 0xF8067C000501
Share Name: \\*\972d1cda-2b17-4917-bfc7-c8063503d652-135266304$
File Name: MEHHEYEX2-TST\MEHPRIPAT1_DISK_1.VHDX
Command: 7
Duration (in milliseconds): 1779746
Warning Threshold (in milliseconds): 15000

Guidance:

The underlying file system has taken too long to respond to an operation. This typically indicates a problem with the storage and not SMB."
MEHVMC14,Microsoft-Windows-SMBServer/Operational,1020,Warning,15/12/2022 02:23,NT AUTHORITY\SYSTEM,"File system operation has taken longer than expected.

Client Name: \\192.168.55.165
Client Address: 192.168.55.165:50502
User Name: CLIUSR
Session ID: 0xF8001C000001
Share Name: \\*\972d1cda-2b17-4917-bfc7-c8063503d652-135266304$
File Name: DEMDXLIN01\DEMDXLIN01_disk_1.vhdx
Command: 7
Duration (in milliseconds): 1734385
Warning Threshold (in milliseconds): 120000

Guidance:

The underlying file system has taken too long to respond to an operation. This typically indicates a problem with the storage and not SMB."
MEHVMC14,Microsoft-Windows-SMBServer/Operational,1020,Warning,15/12/2022 02:23,NT AUTHORITY\SYSTEM,"File system operation has taken longer than expected.

Client Name: \\192.168.56.165
Client Address: 192.168.56.165:50503
User Name: CLIUSR
Session ID: 0xF80014000011
Share Name: \\*\972d1cda-2b17-4917-bfc7-c8063503d652-135266304$
File Name: MEHOSIRM1\Win2019_disk_1_580912DE-DCDD-4B12-9AEC-D28E920269EA.avhdx.rct
Command: 7
Duration (in milliseconds): 1777647
Warning Threshold (in milliseconds): 120000

Guidance:

The underlying file system has taken too long to respond to an operation. This typically indicates a problem with the storage and not SMB."
MEHVMC18,Microsoft-Windows-SMBServer/Operational,1020,Warning,15/12/2022 02:23,NT AUTHORITY\SYSTEM,"File system operation has taken longer than expected.

Client Name: \\192.168.55.163
Client Address: 192.168.55.163:49786
User Name: CLIUSR
Session ID: 0xD40240000801
Share Name: \\*\39ab1956-f2b7-4ee4-b023-6e2aa6f830d1-135266304$
File Name: MEHBRAILLE\Win2012R2-Aug16_disk_1.vhdx
Command: 7
Duration (in milliseconds): 1775194
Warning Threshold (in milliseconds): 15000

Guidance:

The underlying file system has taken too long to respond to an operation. This typically indicates a problem with the storage and not SMB."
MEHVMC18,Microsoft-Windows-SMBServer/Operational,1020,Warning,15/12/2022 02:23,NT AUTHORITY\SYSTEM,"File system operation has taken longer than expected.

Client Name: \\192.168.56.167
Client Address: 192.168.56.167:49789
User Name: CLIUSR
Session ID: 0xD40000000181
Share Name: \\*\a0879436-6592-43db-b045-589aad5283e5-135266304$
File Name: MEHPENTACAM\W2012-72GB-130530.vhdx
Command: 7
Duration (in milliseconds): 1775850
Warning Threshold (in milliseconds): 15000

Guidance:

The underlying file system has taken too long to respond to an operation. This typically indicates a problem with the storage and not SMB."
MEHVMC18,Microsoft-Windows-SMBServer/Operational,1020,Warning,15/12/2022 02:23,NT AUTHORITY\SYSTEM,"File system operation has taken longer than expected.

Client Name: \\192.168.55.164
Client Address: 192.168.55.164:50000
User Name: CLIUSR
Session ID: 0xD40004000051
Share Name: \\*\39ab1956-f2b7-4ee4-b023-6e2aa6f830d1-135266304$
File Name: MEHSLAM\2016 IMAGE_DISK_1.VHDX
Command: 7
Duration (in milliseconds): 1779459
Warning Threshold (in milliseconds): 15000

Guidance:

The underlying file system has taken too long to respond to an operation. This typically indicates a problem with the storage and not SMB."
MEHVMC18,Microsoft-Windows-SMBServer/Operational,1020,Warning,15/12/2022 02:23,NT AUTHORITY\SYSTEM,"File system operation has taken longer than expected.

Client Name: \\192.168.55.167
Client Address: 192.168.55.167:49788
User Name: CLIUSR
Session ID: 0xD40000000881
Share Name: \\*\a0879436-6592-43db-b045-589aad5283e5-135266304$
File Name: RES-SQL02\MEHCOHORT_disk_1_16AE4EAD-46DF-4185-B389-D8A22F2330FF.avhdx
Command: 7
Duration (in milliseconds): 1767100
Warning Threshold (in milliseconds): 15000

Guidance:

The underlying file system has taken too long to respond to an operation. This typically indicates a problem with the storage and not SMB."
MEHVMC18,Microsoft-Windows-SMBServer/Operational,1020,Warning,15/12/2022 02:23,NT AUTHORITY\SYSTEM,"File system operation has taken longer than expected.

Client Name: \\192.168.56.165
Client Address: 192.168.56.165:50506
User Name: CLIUSR
Session ID: 0xD40004000001
Share Name: \\*\8633fad1-d380-49f9-99a6-28197e7cbd5b-135266304$
File Name: MEHIRESEARCH\2016 IMAGE_DISK_1.VHDX
Command: 7
Duration (in milliseconds): 1775647
Warning Threshold (in milliseconds): 15000

Guidance:

The underlying file system has taken too long to respond to an operation. This typically indicates a problem with the storage and not SMB."
